stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
20239,BAISIEUX Bilaude,,3.934228,50.230921,,
20240,BAISIEUX Bilaude,,3.934075,50.230785,,
20241,BAISIEUX Cimetière,,3.957424,50.226078,,
20242,BAISIEUX Cimetière,,3.956835,50.226115,,
20243,BAISIEUX Gare Vicinale,,3.950480,50.230072,,
20244,BAISIEUX Gare Vicinale,,3.950481,50.229847,,
20245,BAISIEUX Place,,3.944035,50.229761,,
20246,BAISIEUX Place,,3.943938,50.229653,,
20247,BAISIEUX Rue d' Angre,,3.940483,50.230485,,
20248,BAISIEUX Rue d' Angre,,3.940315,50.230413,,
20249,BASSILLY Bas Chemin,,4.398320,50.380095,,
20250,BASSILLY Bas Chemin,,4.398292,50.380202,,
20251,BASSILLY Bas Chemin,,4.397350,50.379996,,
20252,BASSILLY Bas Chemin,,4.397519,50.380553,,
20253,BASSILLY Diable de Wasmes,,4.411114,50.378776,,
20254,BASSILLY Diable de Wasmes,,4.411294,50.378796,,
20255,BASSILLY Ancienne Gare,,4.391602,50.384834,,
20256,BASSILLY Ancienne Gare,,4.391391,50.384744,,
20257,BASSILLY Place,,4.387665,50.385275,,
20258,BASSILLY Place,,4.387229,50.385653,,
20259,BASSILLY Rue  Dubreucq,,4.392965,50.374534,,
20260,BASSILLY Rue  Dubreucq,,4.393246,50.374902,,
20261,BASSILLY Rue de la Procession,,4.386107,50.393637,,
20262,BASSILLY Rue de la Procession,,4.386262,50.394635,,
20263,BASSILLY Rue de Paris,,4.407456,50.377296,,
20264,BASSILLY Rue de Paris,,4.407302,50.377341,,
20265,BASSILLY Rue des Ecoles,,4.382477,50.386634,,
20266,BASSILLY Rue des Ecoles,,4.382406,50.386526,,
20267,BASSILLY Rue des Ecoles,,4.381788,50.386940,,
20268,BASSILLY Rue des Ecoles,,4.382238,50.387110,,
20269,BASSILLY Rue des Ecoles,,4.380888,50.386760,,
20270,BASSILLY Warissart,,4.412164,50.375514,,
20271,BASSILLY Warissart,,4.412544,50.375208,,
20272,CASTEAU Dépôt,,4.144887,50.435159,,
20273,CASTEAU Dépôt,,4.144917,50.434917,,
20274,CASTEAU Entrée du Village,,4.131141,50.428201,,
20275,CASTEAU Entrée du Village,,4.131774,50.428337,,
20276,CASTEAU Home St Alfred,,4.183187,50.453881,,
20277,CASTEAU Home St Alfred,,4.182878,50.453503,,
20278,CASTEAU Langrenée,,4.177578,50.451310,,
20279,CASTEAU Langrenée,,4.177017,50.450806,,
20280,CASTEAU Monument,,4.140156,50.432525,,
20281,CASTEAU Monument,,4.139891,50.432156,,
20282,CASTEAU Place des Bruyères,,4.139787,50.421511,,
20283,CASTEAU Reine de Hongrie,,4.165550,50.445482,,
20284,CASTEAU Reine de Hongrie,,4.162994,50.443958,,
20285,CASTEAU Reine de Hongrie,,4.163553,50.444957,,
20286,CASTEAU Rue des Déportés,,4.139630,50.424837,,
20287,CASTEAU Rue des Déportés,,4.139713,50.425224,,
20288,CASTEAU Station Essence,,4.157373,50.441440,,
20289,CASTEAU Station Essence,,4.157585,50.441287,,
20290,CASTEAU Village,,4.135620,50.430520,,
20291,CASTEAU Village,,4.136183,50.430513,,
20292,CASTEAU Cimetière,,4.140517,50.427752,,
20293,CASTEAU Cimetière,,4.140911,50.427663,,
20294,CASTEAU Chemin des Princes,,4.126949,50.425064,,
20295,CASTEAU Chemin des Princes,,4.126993,50.424776,,
20296,CHAUSSEE-NOTRE-DAME Brunehault,,4.241939,50.420272,,
20297,CHAUSSEE-NOTRE-DAME Brunehault,,4.242024,50.420156,,
20298,CHAUSSEE-NOTRE-DAME Montbriau,,4.267778,50.425719,,
20299,CHAUSSEE-NOTRE-DAME Montbriau,,4.267708,50.425557,,
20300,CHAUSSEE-NOTRE-DAME Chapelle,,4.274430,50.427972,,
20301,CHAUSSEE-NOTRE-DAME Chapelle,,4.274571,50.427882,,
20302,CHAUSSEE-NOTRE-DAME Eglise,,4.261476,50.424355,,
20303,CHAUSSEE-NOTRE-DAME Eglise,,4.261744,50.424284,,
20304,CHAUSSEE-NOTRE-DAME Gailly,,4.247073,50.421357,,
20305,CHAUSSEE-NOTRE-DAME Gailly,,4.247228,50.421258,,
20306,CHAUSSEE-NOTRE-DAME Tram,,4.233262,50.418438,,
20307,CHAUSSEE-NOTRE-DAME Tram,,4.233347,50.418321,,
20308,CHIEVRES Ancienne Gendarmerie,,4.255279,50.303898,,
20309,CHIEVRES Ancienne Gendarmerie,,4.254540,50.304651,,
20310,CHIEVRES Chasse Royale,,4.266376,50.316718,,
20311,CHIEVRES Chasse Royale,,4.266236,50.316826,,
20312,CHIEVRES Chaussée de Mons N°3,,4.280209,50.307721,,
20313,CHIEVRES Chaussée de Mons N°3,,4.280659,50.307595,,
20314,CHIEVRES Chaussée de Saint-Ghislain,,4.227068,50.301888,,
20315,CHIEVRES Chaussée de Saint-Ghislain,,4.226729,50.301994,,
20316,CHIEVRES Cimetière,,4.257802,50.308484,,
20317,CHIEVRES Cimetière,,4.257493,50.308403,,
20318,CHIEVRES Fontainier,,4.242770,50.301933,,
20319,CHIEVRES Fontainier,,4.242657,50.302049,,
20320,CHIEVRES Place St Jean,,4.251921,50.301996,,
20321,CHIEVRES Place St Jean,,4.251907,50.302095,,
20322,CHIEVRES Place St Jean,,4.253242,50.301494,,
20323,CHIEVRES Place St Jean,,4.253467,50.301476,,
20324,CHIEVRES Quièvremont,,4.210145,50.301846,,
20325,CHIEVRES Quièvremont,,4.210889,50.301944,,
20326,CHIEVRES Quièvremont,,4.210865,50.301642,,
20327,CHIEVRES Chemin du Borain,,4.294038,50.288868,,
20328,CHIEVRES Chemin du Borain,,4.294178,50.289138,,
20329,CHIEVRES Eglise de Vaudignies,,4.200537,50.300456,,
20330,CHIEVRES Eglise de Vaudignies,,4.200466,50.300480,,
20331,CHIEVRES Gare de Vaudignies,,4.184433,50.297633,,
20332,CHIEVRES Gare de Vaudignies,,4.184664,50.297791,,
20333,CHIEVRES Les Ruelles,,4.191995,50.298860,,
20334,CHIEVRES Les Ruelles,,4.192417,50.299063,,
20335,CHIEVRES Rue de Leuze,,4.249248,50.299152,,
20336,CHIEVRES Rue de Leuze,,4.249430,50.299152,,
20337,CHIEVRES Chapelle Loquette,,4.202111,50.296173,,
20338,CIPLY Ancienne Gare,,4.005197,50.391201,,
20339,CIPLY Ancienne Gare,,4.004549,50.391420,,
20340,CIPLY Place,,3.991404,50.388132,,
20341,CIPLY Place Dr André,,3.997604,50.390507,,
20342,CIPLY Place Dr André,,3.997211,50.390389,,
20343,CIPLY Place Vandervelde,,3.995094,50.389555,,
20344,CIPLY Place Vandervelde,,3.995107,50.389663,,
20345,CIPLY Rue Houzeur,,3.986453,50.388601,,
20346,CROIX-LEZ-ROUVEROY Village,,3.900380,50.472591,,
20347,CUESMES Arsenal,,4.037714,50.383498,,
20348,CUESMES Arsenal,,4.037770,50.383818,,
20349,CUESMES PASS,,3.997646,50.363356,,
20350,CUESMES PASS,,3.997070,50.363390,,
20351,CUESMES Chemin des Moutons,,4.024180,50.385664,,
20352,CUESMES Chemin des Moutons,,4.023978,50.385267,,
20353,CUESMES Cimetière,,4.015123,50.373911,,
20354,CUESMES Cimetière,,4.014822,50.373856,,
20355,CUESMES Cité Héribus,,4.003126,50.385589,,
20356,CUESMES Cité Héribus,,4.002788,50.385650,,
20357,CUESMES Grand Marais,,4.025679,50.378060,,
20358,CUESMES Grand Marais,,4.026460,50.378164,,
20359,CUESMES I.C.E.T.,,4.022213,50.367450,,
20360,CUESMES I.C.E.T.,,4.022046,50.367243,,
20361,CUESMES Place,,4.019025,50.376638,,
20362,CUESMES Place,,4.018828,50.376691,,
20363,CUESMES Place,,4.018820,50.375548,,
20364,CUESMES Pont du Nord,,4.005341,50.367211,,
20365,CUESMES Pont du Nord,,4.004933,50.366981,,
20366,CUESMES Pont de l'Autoroute,,4.026913,50.370548,,
20367,CUESMES Pont de l'Autoroute,,4.026194,50.370842,,
20368,CUESMES Rue Cache-Après,,4.022272,50.365122,,
20369,CUESMES Rue Cache-Après,,4.022060,50.365202,,
20370,CUESMES Rue de Frameries,,4.012408,50.372230,,
20371,CUESMES Rue de Frameries,,4.012344,50.372307,,
20372,CUESMES Rue de la Fontaine,,4.023148,50.374196,,
20373,CUESMES Rue de la Fontaine,,4.023022,50.374069,,
20374,CUESMES Rue de la Fraide,,4.015857,50.377213,,
20375,CUESMES Rue de l'Espinette,,4.004458,50.376817,,
20376,CUESMES Rue de l'Espinette,,4.004924,50.376622,,
20377,CUESMES Rue Delanois,,4.010140,50.380360,,
20378,CUESMES Rue Delanois,,4.010001,50.380171,,
20379,CUESMES Rue Delanois,,4.010787,50.380353,,
20380,CUESMES Rue d'Eugies,,4.034634,50.379874,,
20381,CUESMES Rue d'Eugies,,4.034184,50.379555,,
20382,CUESMES Rue Devreux,,4.020887,50.371869,,
20383,CUESMES Rue Devreux,,4.020477,50.372291,,
20384,CUESMES Rue du Cerisier,,4.021772,50.370101,,
20385,CUESMES Rue du Cerisier,,4.021446,50.370433,,
20386,CUESMES Rue du Tournesol,,4.007030,50.378903,,
20387,CUESMES Rue du Tournesol,,4.007535,50.378994,,
20388,CUESMES Rue Grande Barre,,4.008671,50.373729,,
20389,CUESMES Rue Grande Barre,,4.008939,50.373721,,
20390,CUESMES S.N.C.B.,,4.022102,50.380986,,
20391,CUESMES S.N.C.B.,,4.022007,50.380836,,
20392,CUESMES Zoning,,4.030220,50.378055,,
20393,CUESMES Zoning,,4.030180,50.378268,,
20394,CAMBRON-ST-VINCENT Hembisse,,4.244065,50.381994,,
20395,CAMBRON-ST-VINCENT Hembisse,,4.244163,50.382102,,
20396,CAMBRON-ST-VINCENT Place,,4.246662,50.372655,,
20397,CAMBRON-ST-VINCENT Place,,4.246675,50.372754,,
20398,CAMBRON-ST-VINCENT Poste,,4.241363,50.377496,,
20399,CAMBRON-ST-VINCENT Poste,,4.241645,50.377370,,
20400,CAMBRON-ST-VINCENT Rur Haute,,4.250691,50.374808,,
20401,CAMBRON-ST-VINCENT Rue Haute,,4.250508,50.374826,,
20402,CAMBRON-ST-VINCENT Tambour,,4.263969,50.384674,,
20403,CAMBRON-ST-VINCENT Tambour,,4.263729,50.384728,,
20404,DEUX-ACREN Acren Pont,,4.475151,50.334566,,
20405,DEUX-ACREN Acren Pont,,4.474982,50.334458,,
20406,DEUX-ACREN Astoria,,4.472145,50.321631,,
20407,DEUX-ACREN Astoria,,4.471569,50.321614,,
20408,DEUX-ACREN Cimetière,,4.483234,50.325568,,
20409,DEUX-ACREN Cimetière,,4.483177,50.325406,,
20410,DEUX-ACREN Ecole Baudets,,4.475773,50.342243,,
20411,DEUX-ACREN Ecole Baudets,,4.475239,50.342082,,
20412,DEUX-ACREN Paradis,,4.486460,50.352095,,
20413,DEUX-ACREN Paradis,,4.486363,50.352266,,
20414,DEUX-ACREN Place Eglise,,4.478711,50.331020,,
20415,DEUX-ACREN Place Eglise,,4.478500,50.331092,,
20416,DEUX-ACREN Remincourt,,4.481968,50.348063,,
20417,DEUX-ACREN Remincourt,,4.481715,50.348063,,
20418,DOUR Belvédère,,3.955384,50.280518,,
20419,DOUR Belvédère,,3.955206,50.281398,,
20420,DOUR Belvédère,,3.953715,50.280815,,
20421,DOUR Belvédère,,3.953642,50.281167,,
20422,DOUR Brasserie Cavenaille,,3.949904,50.281350,,
20423,DOUR Brasserie Cavenaille,,3.948430,50.281527,,
20424,DOUR Centre Médical,,3.964059,50.285013,,
20425,DOUR Cité Cocars,,3.950163,50.279088,,
20426,DOUR Cité Cocars,,3.949840,50.278830,,
20427,DOUR Grand-Rue,,3.963423,50.284907,,
20428,DOUR Hôme Bon Repos,,3.957736,50.277856,,
20429,DOUR Hôme Bon Repos,,3.957341,50.278044,,
20430,DOUR Moulin Mollet,,3.970525,50.285327,,
20431,DOUR Moulin Mollet,,3.969138,50.284999,,
20432,DOUR Pavé de Warquignies,,3.945173,50.297345,,
20433,DOUR Pavé de Warquignies,,3.944272,50.297848,,
20434,DOUR Place,,3.957585,50.282273,,
20435,DOUR Place,,3.957795,50.282373,,
20436,DOUR Préfeuillet,,3.923039,50.281010,,
20437,DOUR Préfeuillet,,3.923362,50.280886,,
20438,DOUR Rue Aimeries,,3.969076,50.288550,,
20439,DOUR Rue Aimeries,,3.970636,50.289463,,
20440,DOUR Rue d' Elouges,,3.960932,50.274883,,
20441,DOUR Rue d' Elouges,,3.959647,50.275768,,
20442,DOUR Rue Danhier,,3.966955,50.287560,,
20443,DOUR Rue Decrucq,,3.964487,50.284111,,
20444,DOUR Rue Masson,,3.963598,50.285753,,
20445,DOUR St-Charles,,3.949888,50.294443,,
20446,DOUR St-Charles,,3.950450,50.294364,,
20447,DOUR Ste-Catherine,,3.957105,50.290819,,
20448,DOUR Ste-Catherine,,3.957963,50.290525,,
20449,DOUR Sucrerie,,3.938099,50.281443,,
20450,DOUR Sucrerie,,3.938708,50.281339,,
20451,DOUR Terrain de Football,,3.954046,50.292435,,
20452,DOUR Terrain de Football,,3.954397,50.292400,,
20453,DOUR Trichères,,3.961175,50.287641,,
20454,DOUR Trichères,,3.961271,50.287366,,
20455,DOUR Trichères,,3.960916,50.287959,,
20456,ELOUGES Cité Ste-Odile,,3.964155,50.257003,,
20457,ELOUGES Place,,3.968768,50.265542,,
20458,ELOUGES Place,,3.969244,50.265651,,
20459,ELOUGES Pont SNCB,,3.956209,50.264491,,
20460,ELOUGES Pont SNCB,,3.955311,50.264596,,
20461,ELOUGES Rue de la Fontaine,,3.951022,50.264203,,
20462,ELOUGES Rue de la Fontaine,,3.950615,50.264291,,
20463,ELOUGES Rue de la Marlière,,3.974542,50.266101,,
20464,ELOUGES Rue de la Marlière,,3.974121,50.266144,,
20465,ELOUGES Rue des Chauffours,,3.966259,50.271961,,
20466,ELOUGES Rue des Chauffours,,3.965289,50.272210,,
20467,ELOUGES Rue Ferrer,,3.962331,50.265358,,
20468,ELOUGES Rue Ferrer,,3.961980,50.265482,,
20469,ELOUGES Ste-Odile,,3.964867,50.262426,,
20470,ELOUGES Ste-Odile,,3.963993,50.261291,,
20471,ESTINNES-AU-MONT Chapelle,,3.966341,50.490512,,
20472,ESTINNES-AU-MONT Chapelle,,3.965592,50.490806,,
20473,ESTINNES-AU-MONT Cimetière,,3.951466,50.481730,,
20474,ESTINNES-AU-MONT Cimetière,,3.951059,50.481513,,
20475,ESTINNES-AU-MONT Hameau Briscaille,,3.926159,50.487948,,
20476,ESTINNES-AU-MONT Hameau Briscaille,,3.926258,50.487841,,
20477,ESTINNES-AU-MONT N° 64,,3.944051,50.486918,,
20478,ESTINNES-AU-MONT N° 64,,3.943474,50.486835,,
20479,ESTINNES-AU-MONT Place,,3.954979,50.486085,,
20480,ESTINNES-AU-MONT Place,,3.954939,50.485842,,
20481,ESTINNES-AU-MONT Pont du Chemin de Fer,,3.933509,50.490088,,
20482,ESTINNES-AU-MONT Pont du Chemin de Fer,,3.933891,50.489973,,
20483,ESTINNES-AU-MONT Rue des Chauffours,,3.958746,50.490467,,
20484,ESTINNES-AU-MONT Rue des Chauffours,,3.958929,50.490432,,
20485,ESTINNES-AU-MONT Rue des Trieux,,3.938548,50.487617,,
20486,ESTINNES-AU-MONT Rue des Trieux,,3.937814,50.487749,,
20487,ESTINNES-AU-MONT Ruelle Potier,,3.962033,50.493392,,
20488,ESTINNES-AU-MONT Ruelle Potier,,3.962189,50.493230,,
20489,ESTINNES-AU-MONT Ancienne Gare,,3.949345,50.479358,,
20490,ESTINNES-AU-MONT Ancienne Gare,,3.949663,50.480024,,
20491,ESTINNES-AU-MONT Traversée à Niveau,,3.943490,50.480272,,
20492,ESTINNES-AU-MONT Traversée à Niveau,,3.944220,50.480562,,
20493,ESTINNES-AU-MONT Traversée à Niveau,,3.947315,50.485887,,
20494,ESTINNES-AU-MONT Traversée à Niveau,,3.947995,50.485511,,
20495,ENGHIEN/EDINGEN Collège/College,,4.413147,50.446321,,
20496,ENGHIEN/EDINGEN Collège/College,,4.413809,50.446528,,
20497,ENGHIEN/EDINGEN Dodane,,4.417692,50.448019,,
20498,ENGHIEN/EDINGEN Dodane,,4.418202,50.446843,,
20499,ENGHIEN/EDINGEN Eglise/Kerk,,4.420019,50.451065,,
20500,ENGHIEN/EDINGEN Gare Vicinale/Buurtspoorwegstation,,4.425028,50.449990,,
20501,ENGHIEN/EDINGEN Gare/Station,,4.425650,50.455964,,
20502,ENGHIEN/EDINGEN Gare/Station,,4.425733,50.455818,,
20503,ENGHIEN/EDINGEN Reine Astrid/Koningin Astrid,,4.423938,50.451414,,
20504,ENGHIEN/EDINGEN Vieux Marché/Oude Markt,,4.422755,50.453696,,
20505,ENGHIEN/EDINGEN Vieux Marché/Oude Markt,,4.423168,50.453861,,
20506,ERBISOEUL Carrefour,,4.134222,50.374022,,
20507,ERBISOEUL Château,,4.137047,50.376994,,
20508,ERBISOEUL Château,,4.136696,50.376931,,
20509,ERBISOEUL Golf,,4.129106,50.379451,,
20510,ERBISOEUL Golf,,4.128952,50.379370,,
20511,ERBISOEUL Route d' Ath,,4.146213,50.374135,,
20512,ERBISOEUL Route d' Ath,,4.147917,50.373455,,
20513,ERBISOEUL Route d'Erbisoeul,,4.133330,50.378147,,
20514,ERBISOEUL Route d'Erbisoeul,,4.133598,50.377914,,
20515,ERBISOEUL Route d'Erbisoeul,,4.134019,50.378229,,
20516,ERBISOEUL Route de Jurbise,,4.121670,50.381791,,
20517,ERBISOEUL Route de Jurbise,,4.121770,50.381620,,
20518,ERQUENNES Carrefour,,3.904404,50.288223,,
20519,ERQUENNES Carrefour,,3.903464,50.289062,,
20520,ERQUENNES Eglise,,3.900044,50.291292,,
20521,ERQUENNES Eglise,,3.899985,50.291142,,
20522,ERQUENNES Place,,3.898673,50.290435,,
20523,ERQUELINNES Cercle Catholique,,3.818693,50.498811,,
20524,ERQUELINNES Cercle Catholique,,3.818960,50.498875,,
20525,ERQUELINNES Chemin de Peissant,,3.826772,50.491251,,
20526,ERQUELINNES Chemin de Peissant,,3.827040,50.491154,,
20527,ERQUELINNES Cité Wanzé,,3.830829,50.501366,,
20528,ERQUELINNES Monument,,3.819312,50.506267,,
20529,ERQUELINNES Monument,,3.819892,50.506045,,
20530,ERQUELINNES Place,,3.819587,50.501997,,
20531,ERQUELINNES Place,,3.819993,50.502233,,
20532,ERQUELINNES Pont du Chemin de Fer,,3.817268,50.498939,,
20533,ERQUELINNES Pont du Chemin de Fer,,3.816635,50.498819,,
20534,ERQUELINNES Rue Conroye,,3.830591,50.502462,,
20535,ERQUELINNES Rue Warocquier,,3.813776,50.497412,,
20536,ERQUELINNES Rue Warocquier,,3.813704,50.497546,,
20537,ERBAUT Eglise,,4.169713,50.351782,,
20538,ERBAUT Eglise,,4.169460,50.351782,,
20539,ERBAUT Entrée du Village,,4.164145,50.362498,,
20540,ERBAUT Entrée du Village,,4.164189,50.361959,,
20541,ERBAUT Ferme,,4.169997,50.354345,,
20542,ERBAUT Ferme,,4.169786,50.354345,,
20543,EUGIES Place de l'Eglise,,3.947068,50.351532,,
20544,EUGIES Place de l'Eglise,,3.946806,50.351254,,
20545,EUGIES Rue de l'Aisette,,3.956933,50.344585,,
20546,EUGIES Rue de l'Aisette,,3.956755,50.344455,,
20547,EUGIES Rue de la Gare-Dépôt,,3.953946,50.341101,,
20548,EUGIES Rue de la Gare-Dépôt,,3.952538,50.341053,,
20549,EUGIES Rue du Centre,,3.949409,50.340956,,
20550,EUGIES Rue du Centre,,3.949560,50.340936,,
20551,EUGIES Rue du Culot,,3.950696,50.340145,,
20552,EUGIES Rue du Culot,,3.951717,50.338925,,
20553,EUGIES Rue du Peuple,,3.946685,50.345642,,
20554,EUGIES Rue du Peuple,,3.946546,50.345498,,
20555,EUGIES Rue du Progrès,,3.943372,50.350035,,
20556,EUGIES Rue du Progrès,,3.942546,50.349691,,
20557,ESTINNES-AU-VAL Enfer,,3.983242,50.491863,,
20558,ESTINNES-AU-VAL Enfer,,3.983327,50.491747,,
20559,ESTINNES-AU-VAL Les Prés,,3.993937,50.492042,,
20560,ESTINNES-AU-VAL Les Prés,,3.993654,50.492176,,
20561,ESTINNES-AU-VAL Place,,3.976911,50.490566,,
20562,ESTINNES-AU-VAL Place,,3.977024,50.490458,,
20563,ESTINNES-AU-VAL Pont,,3.970507,50.491227,,
20564,ESTINNES-AU-VAL Pont,,3.970663,50.491120,,
20565,ESTINNES-AU-VAL Rue de Bray,,3.989370,50.492126,,
20566,ESTINNES-AU-VAL Rue de Bray,,3.989679,50.492244,,
20567,ESTINNES-AU-VAL Rte de Maurage,,4.000647,50.491820,,
20568,ESTINNES-AU-VAL Rte de Maurage,,4.000646,50.491928,,
20569,FAUROEULX 4 Chemins,,3.913136,50.493985,,
20570,FAUROEULX 4 Chemins,,3.913103,50.494515,,
20571,FAUROEULX Calvaire,,3.905572,50.500752,,
20572,FAUROEULX Calvaire,,3.905644,50.500635,,
20573,FAUROEULX Carrefour,,3.902280,50.498671,,
20574,FAUROEULX Carrefour,,3.902494,50.498429,,
20575,FAUROEULX Entrée du Village,,3.918319,50.488458,,
20576,FAUROEULX Entrée du Village,,3.918308,50.488116,,
20577,FAUROEULX Passage à Niveau,,3.912142,50.497685,,
20578,FAUROEULX Passage à Niveau,,3.911774,50.497872,,
20579,FLENU 4 Pavés,,4.022769,50.352525,,
20580,FLENU 4 Pavés,,4.023075,50.353239,,
20581,FLENU 4 Pavés,,4.023963,50.350832,,
20582,FLENU 4 Pavés,,4.025794,50.352177,,
20583,FLENU 4 Pavés,,4.023243,50.353212,,
20584,FLENU 4 Pavés,,4.023531,50.352287,,
20585,FLENU Belle-Vue,,4.026521,50.346911,,
20586,FLENU Belle-Vue,,4.026410,50.346667,,
20587,FLENU Eglise,,4.020379,50.352907,,
20588,FLENU Eglise,,4.020537,50.352840,,
20589,FLENU Ancienne Gare,,4.009585,50.353144,,
20590,FLENU Ancienne Gare,,4.008989,50.353708,,
20591,FLENU Ancienne Gare,,4.009215,50.353835,,
20592,FLENU ICET-Maison Communale,,4.013574,50.353444,,
20593,FLENU ICET-Maison Communale,,4.013559,50.353579,,
20594,FLENU Mascaux,,3.995619,50.351221,,
20595,FLENU Mascaux,,3.995379,50.351301,,
20596,FLENU Poire d' Or,,4.022085,50.359934,,
20597,FLENU Poire d' Or,,4.021812,50.360733,,
20598,FLENU Rue de Valenciennes,,4.025638,50.348508,,
20599,FLENU Rue de Valenciennes,,4.025612,50.348202,,
20600,FLENU Rue des Croix,,4.021783,50.356975,,
20601,FLENU Rue des Croix,,4.021484,50.357522,,
20602,FLENU Vieux Chemin de Binche,,4.002985,50.352629,,
20603,FLENU Vieux Chemin de Binche,,4.002773,50.352718,,
20604,FLENU Charrette,,4.013675,50.354955,,
20605,FRAMERIES 4 Pavés,,3.971565,50.355417,,
20606,FRAMERIES 4 Pavés,,3.971559,50.355530,,
20607,FRAMERIES 4 Pavés,,3.973598,50.354684,,
20608,FRAMERIES 4 Pavés,,3.973372,50.355670,,
20609,FRAMERIES 4 Pavés,,3.972643,50.356258,,
20610,FRAMERIES Ancienne Garde,,3.985414,50.353382,,
20611,FRAMERIES Ancienne Garde,,3.985286,50.353606,,
20612,FRAMERIES Chemin Vert,,3.964650,50.366051,,
20613,FRAMERIES Chemin Vert,,3.964496,50.365970,,
20614,FRAMERIES Cité Floréal,,3.967837,50.368238,,
20615,FRAMERIES Cité Floréal,,3.967673,50.368279,,
20616,LA BOUVERIE Coq Chantant,,3.965007,50.352090,,
20617,LA BOUVERIE Coq Chantant,,3.964936,50.352180,,
20618,FRAMERIES Crachet,,3.990602,50.361949,,
20619,FRAMERIES Crachet,,3.991036,50.362184,,
20620,FRAMERIES Zoning-Dépôt Communal,,3.981702,50.376183,,
20621,FRAMERIES Dépôt Jupiler,,3.973190,50.368544,,
20622,FRAMERIES Dimequip,,3.977801,50.375347,,
20623,FRAMERIES Dimequip,,3.978990,50.375990,,
20624,FRAMERIES Zoning-Forem,,3.970929,50.373310,,
20625,FRAMERIES Zoning-Forem,,3.970776,50.373112,,
20626,FRAMERIES Gardinal,,3.975333,50.374530,,
20627,FRAMERIES Gardinal,,3.975584,50.374764,,
20628,FRAMERIES SNCB,,3.971873,50.363929,,
20629,FRAMERIES Opticable,,3.977626,50.369179,,
20630,FRAMERIES Place,,3.976746,50.356527,,
20631,FRAMERIES Place,,3.976703,50.356661,,
20632,FRAMERIES Pont du Berger,,3.969629,50.362848,,
20633,FRAMERIES Pont du Berger,,3.969318,50.363334,,
20634,FRAMERIES Route Provinciale,,3.975564,50.349879,,
20635,FRAMERIES Route Provinciale,,3.975889,50.349682,,
20636,FRAMERIES Rue Ferrer,,3.968245,50.364805,,
20637,FRAMERIES Rue Ferrer,,3.968274,50.364706,,
20638,FRAMERIES Rue Maury,,3.981342,50.356515,,
20639,FRAMERIES Rue Maury,,3.982034,50.356086,,
20640,FRAMERIES Rue Sainte-Philomène,,3.982275,50.359269,,
20641,FRAMERIES Rue Sainte-Philomène,,3.982301,50.359476,,
20642,FRAMERIES Sacré Coeur,,3.970617,50.359801,,
20643,FRAMERIES Sacré Coeur,,3.970396,50.360077,,
20644,FRAMERIES Sica,,3.972108,50.370132,,
20645,FRAMERIES Zoning - Warner,,3.970107,50.372471,,
20646,FRAMERIES Zoning - Warner,,3.970449,50.371879,,
20647,FRAMERIES Thompson,,3.981078,50.376869,,
20648,FRAMERIES Thompson,,3.981203,50.377112,,
20649,FRAMERIES Maison de L'Emploi,,3.977514,50.360575,,
20650,FONTAINE-VALMONT Cité,,3.827019,50.561054,,
20651,FONTAINE-VALMONT Cité,,3.827035,50.561118,,
20652,FONTAINE-VALMONT Fontaine Haute,,3.821889,50.560950,,
20653,FONTAINE-VALMONT Fontaine Haute,,3.821889,50.561016,,
20654,FONTAINE-VALMONT Pont,,3.834341,50.560688,,
20655,FONTAINE-VALMONT Pont,,3.834187,50.561186,,
20656,FONTAINE-VALMONTRivière,,3.817456,50.558034,,
20657,FONTAINE-VALMONTRivière,,3.817654,50.558070,,
20658,FAYT-LE-FRANC Rue Bourlard,,3.895465,50.275660,,
20659,FAYT-LE-FRANC Rue de Roisin,,3.898628,50.277902,,
20660,FAYT-LE-FRANC Rue du Ringart,,3.893381,50.277872,,
20661,FAYT-LE-FRANC Rue du Roi Albert,,3.894981,50.283426,,
20662,FAYT-LE-FRANC Porte de France,,3.899059,50.283991,,
20663,FAYT-LE-FRANC Rue du Roi Albert n°44,,3.893488,50.281181,,
20664,GOEGNIES-CHAUSSEE Entrée du Village,,3.875386,50.388705,,
20665,GOEGNIES-CHAUSSEE Entrée du Village,,3.875387,50.388580,,
20666,GOEGNIES-CHAUSSEE La Wampe,,3.874841,50.393498,,
20667,GOEGNIES-CHAUSSEE La Wampe,,3.873277,50.391367,,
20668,GOEGNIES-CHAUSSEE Route de Quévy-le-Grand,,3.872386,50.389010,,
20669,GOEGNIES-CHAUSSEE Route de Quévy-le-Grand,,3.872427,50.388893,,
20670,GENLY 4 Pavés,,3.955728,50.368969,,
20671,GENLY 4 Pavés,,3.955471,50.368878,,
20672,GENLY Fontaine,,3.948908,50.369187,,
20673,GENLY Fontaine,,3.948809,50.369232,,
20674,GENLY Rue Petite,,3.942680,50.372087,,
20675,GENLY Rue Petite,,3.943093,50.372025,,
20676,GENLY Maïeur Renard,,3.948149,50.370812,,
20677,GENLY Maïeur Renard,,3.948262,50.370740,,
20678,GRAND-RENG 3 Chemins,,3.851262,50.470891,,
20679,GRAND-RENG 3 Chemins,,3.851636,50.471477,,
20680,GRAND-RENG 4 Chemins,,3.853523,50.472771,,
20681,GRAND-RENG 4 Chemins,,3.853423,50.472888,,
