shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
BE.TEC.BE.TEC.B1,4.824747,50.671791,1220,245.108827
BE.TEC.BE.TEC.B1,4.825647,50.672855,1221,245.263380
BE.TEC.BE.TEC.B1,4.826814,50.674235,1222,245.463784
BE.TEC.BE.TEC.B1,4.830700,50.678819,1223,246.130272
BE.TEC.BE.TEC.B1,4.830873,50.679022,1224,246.159820
BE.TEC.BE.TEC.B1,4.831190,50.679395,1225,246.214117
BE.TEC.BE.TEC.B1,4.831349,50.679582,1226,246.241265
BE.TEC.BE.TEC.B1,4.831508,50.679768,1227,246.268421
BE.TEC.BE.TEC.B1,4.832143,50.680514,1228,246.377021
BE.TEC.BE.TEC.B1,4.833407,50.681995,1229,246.593016
BE.TEC.BE.TEC.B1,4.834911,50.683759,1230,246.850135
BE.TEC.BE.TEC.B1,4.835156,50.684048,1231,246.892105
BE.TEC.BE.TEC.B1,4.837817,50.687156,1232,247.345872
BE.TEC.BE.TEC.B1,4.838362,50.687792,1233,247.438718
BE.TEC.BE.TEC.B1,4.838411,50.687849,1234,247.447081
BE.TEC.BE.TEC.B1,4.838998,50.688538,1235,247.547430
BE.TEC.BE.TEC.B1,4.839586,50.689226,1236,247.647788
BE.TEC.BE.TEC.B1,4.840596,50.690413,1237,247.820627
BE.TEC.BE.TEC.B1,4.840883,50.690750,1238,247.869755
BE.TEC.BE.TEC.B1,4.841341,50.691288,1239,247.948109
BE.TEC.BE.TEC.B1,4.841753,50.691772,1240,248.018541
BE.TEC.BE.TEC.B1,4.841967,50.692024,1241,248.055263
BE.TEC.BE.TEC.B1,4.842073,50.692156,1242,248.073971
BE.TEC.BE.TEC.B1,4.842119,50.692202,1243,248.081266
BE.TEC.BE.TEC.B1,4.842155,50.692244,1244,248.087281
BE.TEC.BE.TEC.B1,4.842522,50.692674,1245,248.149996
BE.TEC.BE.TEC.B1,4.843061,50.693305,1246,248.242012
BE.TEC.BE.TEC.B1,4.843415,50.693713,1247,248.301987
BE.TEC.BE.TEC.B1,4.843769,50.694122,1248,248.361961
BE.TEC.BE.TEC.B1,4.843899,50.694268,1249,248.383682
BE.TEC.BE.TEC.B1,4.845742,50.696442,1250,248.699702
BE.TEC.BE.TEC.B1,4.846220,50.697001,1251,248.781275
BE.TEC.BE.TEC.B1,4.847718,50.698755,1252,249.037065
BE.TEC.BE.TEC.B1,4.847901,50.698981,1253,249.069278
BE.TEC.BE.TEC.B1,4.848041,50.699181,1254,249.096374
BE.TEC.BE.TEC.B1,4.848118,50.699311,1255,249.113140
BE.TEC.BE.TEC.B1,4.848249,50.699672,1256,249.155659
BE.TEC.BE.TEC.B1,4.848495,50.700265,1257,249.226735
BE.TEC.BE.TEC.B1,4.848646,50.700631,1258,249.270611
BE.TEC.BE.TEC.B1,4.848709,50.700782,1259,249.288774
BE.TEC.BE.TEC.B1,4.848791,50.701003,1260,249.314857
BE.TEC.BE.TEC.B1,4.849622,50.703231,1261,249.578298
BE.TEC.BE.TEC.B1,4.849663,50.703329,1262,249.590005
BE.TEC.BE.TEC.B1,4.849960,50.704037,1263,249.675095
BE.TEC.BE.TEC.B1,4.850009,50.704126,1264,249.686336
BE.TEC.BE.TEC.B1,4.850174,50.704432,1265,249.724869
BE.TEC.BE.TEC.B1,4.850299,50.704609,1266,249.748953
BE.TEC.BE.TEC.B1,4.850435,50.704787,1267,249.773746
BE.TEC.BE.TEC.B1,4.850628,50.705006,1268,249.806154
BE.TEC.BE.TEC.B1,4.850796,50.705209,1269,249.835387
BE.TEC.BE.TEC.B1,4.850935,50.705357,1270,249.857899
BE.TEC.BE.TEC.B1,4.851045,50.705450,1271,249.873843
BE.TEC.BE.TEC.B1,4.851426,50.705755,1272,249.928027
BE.TEC.BE.TEC.B1,4.851747,50.706014,1273,249.973798
BE.TEC.BE.TEC.B1,4.852329,50.706484,1274,250.056785
BE.TEC.BE.TEC.B1,4.852571,50.706681,1275,250.091436
BE.TEC.BE.TEC.B1,4.853084,50.707098,1276,250.164745
BE.TEC.BE.TEC.B1,4.854994,50.708603,1277,250.434650
BE.TEC.BE.TEC.B1,4.855730,50.709169,1278,250.537713
BE.TEC.BE.TEC.B1,4.856346,50.709666,1279,250.625435
BE.TEC.BE.TEC.B1,4.856406,50.709714,1280,250.634043
BE.TEC.BE.TEC.B1,4.856468,50.709764,1281,250.642875
BE.TEC.BE.TEC.B1,4.857216,50.710355,1282,250.748624
BE.TEC.BE.TEC.B1,4.857813,50.710828,1283,250.833146
BE.TEC.BE.TEC.B1,4.859587,50.712232,1284,251.084223
BE.TEC.BE.TEC.B1,4.860644,50.713071,1285,251.234040
BE.TEC.BE.TEC.B1,4.861631,50.713857,1286,251.374006
BE.TEC.BE.TEC.B1,4.863150,50.715065,1287,251.589403
BE.TEC.BE.TEC.B1,4.865228,50.716697,1288,251.882584
BE.TEC.BE.TEC.B1,4.865471,50.716887,1289,251.916847
BE.TEC.BE.TEC.B1,4.866727,50.717873,1290,252.094042
BE.TEC.BE.TEC.B1,4.867259,50.718302,1291,252.169893
BE.TEC.BE.TEC.B1,4.867300,50.718338,1292,252.175928
BE.TEC.BE.TEC.B1,4.867391,50.718411,1293,252.188890
BE.TEC.BE.TEC.B1,4.867656,50.718626,1294,252.226741
BE.TEC.BE.TEC.B1,4.867944,50.718893,1295,252.270282
BE.TEC.BE.TEC.B1,4.868189,50.719127,1296,252.307879
BE.TEC.BE.TEC.B1,4.868361,50.719319,1297,252.336410
BE.TEC.BE.TEC.B1,4.868496,50.719499,1298,252.361405
BE.TEC.BE.TEC.B1,4.868545,50.719574,1299,252.371376
BE.TEC.BE.TEC.B1,4.868610,50.719677,1300,252.384840
BE.TEC.BE.TEC.B1,4.868685,50.719830,1301,252.403666
BE.TEC.BE.TEC.B1,4.868769,50.719966,1302,252.421503
BE.TEC.BE.TEC.B1,4.869029,50.720464,1303,252.483760
BE.TEC.BE.TEC.B1,4.869095,50.720599,1304,252.500351
BE.TEC.BE.TEC.B1,4.869865,50.722073,1305,252.684594
BE.TEC.BE.TEC.B1,4.870394,50.723114,1306,252.813978
BE.TEC.BE.TEC.B1,4.871700,50.722585,1307,252.970523
BE.TEC.BE.TEC.B1,4.872207,50.722376,1308,253.031453
BE.TEC.BE.TEC.B1,4.874508,50.721456,1309,253.306667
BE.TEC.BE.TEC.B1,4.874933,50.721285,1310,253.357547
BE.TEC.BE.TEC.B1,4.574469,50.673960,1311,287.155545
BE.TEC.BE.TEC.B1,4.574550,50.673917,1312,287.165759
BE.TEC.BE.TEC.B1,4.574652,50.673904,1313,287.177164
BE.TEC.BE.TEC.B1,4.574793,50.673904,1314,287.192899
BE.TEC.BE.TEC.B1,4.574917,50.673951,1315,287.207529
BE.TEC.BE.TEC.B1,4.575012,50.674028,1316,287.221170
BE.TEC.BE.TEC.B1,4.575040,50.674110,1317,287.230744
BE.TEC.BE.TEC.B1,4.575020,50.674196,1318,287.240558
BE.TEC.BE.TEC.B1,4.574938,50.674267,1319,287.252555
BE.TEC.BE.TEC.B1,4.574876,50.674299,1320,287.260279
BE.TEC.BE.TEC.B1,4.575032,50.674543,1321,287.292357
BE.TEC.BE.TEC.B1,4.575564,50.675231,1322,287.388804
BE.TEC.BE.TEC.B1,4.575782,50.675489,1323,287.426209
BE.TEC.BE.TEC.B1,4.576124,50.675986,1324,287.493100
BE.TEC.BE.TEC.B1,4.576380,50.676321,1325,287.539891
BE.TEC.BE.TEC.B1,4.576560,50.676512,1326,287.569055
BE.TEC.BE.TEC.B1,4.576621,50.676598,1327,287.580720
BE.TEC.BE.TEC.B1,4.576674,50.676586,1328,287.586718
BE.TEC.BE.TEC.B1,4.576728,50.676579,1329,287.592733
BE.TEC.BE.TEC.B1,4.576767,50.676581,1330,287.597097
BE.TEC.BE.TEC.B1,4.576823,50.676589,1331,287.603359
BE.TEC.BE.TEC.B1,4.576897,50.676625,1332,287.612518
BE.TEC.BE.TEC.B1,4.576922,50.676662,1333,287.617443
BE.TEC.BE.TEC.B1,4.576936,50.676703,1334,287.622244
BE.TEC.BE.TEC.B1,4.576927,50.676753,1335,287.627904
BE.TEC.BE.TEC.B1,4.576896,50.676793,1336,287.633504
BE.TEC.BE.TEC.B1,4.577105,50.676944,1337,287.662143
BE.TEC.BE.TEC.B1,4.577261,50.676956,1338,287.679543
BE.TEC.BE.TEC.B1,4.577634,50.677181,1339,287.727943
BE.TEC.BE.TEC.B1,4.577807,50.677266,1340,287.749285
BE.TEC.BE.TEC.B1,4.577922,50.677317,1341,287.763311
BE.TEC.BE.TEC.B1,4.578090,50.677382,1342,287.783262
BE.TEC.BE.TEC.B1,4.578193,50.677420,1343,287.795471
BE.TEC.BE.TEC.B1,4.578303,50.677449,1344,287.808179
BE.TEC.BE.TEC.B1,4.578395,50.677463,1345,287.818459
BE.TEC.BE.TEC.B1,4.578512,50.677467,1346,287.831479
BE.TEC.BE.TEC.B1,4.578606,50.677461,1347,287.841993
BE.TEC.BE.TEC.B1,4.578684,50.677450,1348,287.850738
BE.TEC.BE.TEC.B1,4.578730,50.677442,1349,287.855877
BE.TEC.BE.TEC.B1,4.578785,50.677429,1350,287.862176
BE.TEC.BE.TEC.B1,4.578857,50.677411,1351,287.870387
BE.TEC.BE.TEC.B1,4.578983,50.677359,1352,287.885599
BE.TEC.BE.TEC.B1,4.579170,50.677243,1353,287.909976
BE.TEC.BE.TEC.B1,4.579368,50.677110,1354,287.936425
BE.TEC.BE.TEC.B1,4.579618,50.676881,1355,287.974038
BE.TEC.BE.TEC.B1,4.580064,50.676440,1356,288.043611
BE.TEC.BE.TEC.B1,4.580725,50.675762,1357,288.148725
BE.TEC.BE.TEC.B1,4.580886,50.675578,1358,288.175838
BE.TEC.BE.TEC.B1,4.581190,50.675200,1359,288.229615
BE.TEC.BE.TEC.B1,4.581205,50.675181,1360,288.232260
BE.TEC.BE.TEC.B1,4.581310,50.675054,1361,288.250576
BE.TEC.BE.TEC.B1,4.581363,50.674984,1362,288.260375
BE.TEC.BE.TEC.B1,4.581426,50.674901,1363,288.271866
BE.TEC.BE.TEC.B1,4.581504,50.674766,1364,288.289193
BE.TEC.BE.TEC.B1,4.581645,50.674486,1365,288.323952
BE.TEC.BE.TEC.B1,4.581674,50.674413,1366,288.332603
BE.TEC.BE.TEC.B1,4.581822,50.674039,1367,288.377230
BE.TEC.BE.TEC.B1,4.582105,50.673325,1368,288.462281
BE.TEC.BE.TEC.B1,4.582235,50.673025,1369,288.498577
BE.TEC.BE.TEC.B1,4.582337,50.672825,1370,288.523452
BE.TEC.BE.TEC.B1,4.582475,50.672616,1371,288.551154
BE.TEC.BE.TEC.B1,4.582571,50.672483,1372,288.569443
BE.TEC.BE.TEC.B1,4.582767,50.672246,1373,288.603504
BE.TEC.BE.TEC.B1,4.582784,50.672208,1374,288.608133
BE.TEC.BE.TEC.B1,4.583018,50.671977,1375,288.644560
BE.TEC.BE.TEC.B1,4.583267,50.671802,1376,288.678416
BE.TEC.BE.TEC.B1,4.583421,50.671702,1377,288.698744
BE.TEC.BE.TEC.B1,4.583593,50.671622,1378,288.719874
BE.TEC.BE.TEC.B1,4.583787,50.671534,1379,288.743513
BE.TEC.BE.TEC.B1,4.583977,50.671462,1380,288.766117
BE.TEC.BE.TEC.B1,4.584247,50.671371,1381,288.797702
BE.TEC.BE.TEC.B1,4.584686,50.671262,1382,288.847962
BE.TEC.BE.TEC.B1,4.585322,50.671126,1383,288.920261
BE.TEC.BE.TEC.B1,4.586823,50.670908,1384,289.088777
BE.TEC.BE.TEC.B1,4.587035,50.670867,1385,289.112744
BE.TEC.BE.TEC.B1,4.587606,50.670757,1386,289.177392
BE.TEC.BE.TEC.B1,4.587774,50.670716,1387,289.196618
BE.TEC.BE.TEC.B1,4.587983,50.670660,1388,289.220614
BE.TEC.BE.TEC.B1,4.588180,50.670595,1389,289.243723
BE.TEC.BE.TEC.B1,4.588353,50.670525,1390,289.264374
BE.TEC.BE.TEC.B1,4.588478,50.670465,1391,289.279837
BE.TEC.BE.TEC.B1,4.588636,50.670384,1392,289.299525
BE.TEC.BE.TEC.B1,4.588790,50.670303,1393,289.318852
BE.TEC.BE.TEC.B1,4.588937,50.670202,1394,289.338655
BE.TEC.BE.TEC.B1,4.589062,50.670105,1395,289.356213
BE.TEC.BE.TEC.B1,4.589198,50.669990,1396,289.375960
BE.TEC.BE.TEC.B1,4.589312,50.669875,1397,289.393941
BE.TEC.BE.TEC.B1,4.589442,50.669724,1398,289.416036
BE.TEC.BE.TEC.B1,4.589550,50.669552,1399,289.438563
BE.TEC.BE.TEC.B1,4.589607,50.669431,1400,289.453386
BE.TEC.BE.TEC.B1,4.589633,50.669326,1401,289.465383
BE.TEC.BE.TEC.B1,4.589676,50.669150,1402,289.485477
BE.TEC.BE.TEC.B1,4.589687,50.669110,1403,289.490043
BE.TEC.BE.TEC.B1,4.589692,50.668995,1404,289.502817
BE.TEC.BE.TEC.B1,4.589637,50.668282,1405,289.581976
BE.TEC.BE.TEC.B1,4.589624,50.668138,1406,289.598015
BE.TEC.BE.TEC.B1,4.589600,50.667960,1407,289.617874
BE.TEC.BE.TEC.B1,4.589567,50.667848,1408,289.630833
BE.TEC.BE.TEC.B1,4.589509,50.667184,1409,289.704732
BE.TEC.BE.TEC.B1,4.589514,50.667049,1410,289.719710
BE.TEC.BE.TEC.B1,4.589563,50.666476,1411,289.783324
BE.TEC.BE.TEC.B1,4.589578,50.666291,1412,289.803980
BE.TEC.BE.TEC.B1,4.589645,50.665862,1413,289.852019
BE.TEC.BE.TEC.B1,4.589710,50.665521,1414,289.890522
BE.TEC.BE.TEC.B1,4.589715,50.665503,1415,289.892589
BE.TEC.BE.TEC.B1,4.589727,50.665458,1416,289.897704
BE.TEC.BE.TEC.B1,4.589744,50.665400,1417,289.904415
BE.TEC.BE.TEC.B1,4.589859,50.665002,1418,289.950266
BE.TEC.BE.TEC.B1,4.589958,50.664804,1419,289.974892
BE.TEC.BE.TEC.B1,4.590035,50.664676,1420,289.991405
BE.TEC.BE.TEC.B1,4.590099,50.664589,1421,290.003396
BE.TEC.BE.TEC.B1,4.590193,50.664488,1422,290.018757
BE.TEC.BE.TEC.B1,4.590390,50.664285,1423,290.050117
BE.TEC.BE.TEC.B1,4.590603,50.664143,1424,290.078492
BE.TEC.BE.TEC.B1,4.590732,50.664069,1425,290.095004
BE.TEC.BE.TEC.B1,4.590983,50.663958,1426,290.125501
BE.TEC.BE.TEC.B1,4.591052,50.663933,1427,290.133666
BE.TEC.BE.TEC.B1,4.591249,50.663862,1428,290.156874
BE.TEC.BE.TEC.B1,4.591525,50.663786,1429,290.188777
BE.TEC.BE.TEC.B1,4.591792,50.663729,1430,290.219009
BE.TEC.BE.TEC.B1,4.592062,50.663687,1431,290.249390
BE.TEC.BE.TEC.B1,4.592415,50.663651,1432,290.288820
BE.TEC.BE.TEC.B1,4.592728,50.663640,1433,290.323632
BE.TEC.BE.TEC.B1,4.592934,50.663642,1434,290.346535
BE.TEC.BE.TEC.B1,4.593018,50.663648,1435,290.355919
BE.TEC.BE.TEC.B1,4.593266,50.663667,1436,290.383550
BE.TEC.BE.TEC.B1,4.593631,50.663730,1437,290.424683
BE.TEC.BE.TEC.B1,4.593877,50.663777,1438,290.452487
BE.TEC.BE.TEC.B1,4.594021,50.663817,1439,290.469171
BE.TEC.BE.TEC.B1,4.594108,50.663842,1440,290.479223
BE.TEC.BE.TEC.B1,4.594343,50.663912,1441,290.506472
BE.TEC.BE.TEC.B1,4.594618,50.663997,1442,290.538479
BE.TEC.BE.TEC.B1,4.595024,50.664137,1443,290.586134
BE.TEC.BE.TEC.B1,4.595570,50.664309,1444,290.649762
BE.TEC.BE.TEC.B1,4.596700,50.664706,1445,290.782807
BE.TEC.BE.TEC.B1,4.597112,50.664854,1446,290.831451
BE.TEC.BE.TEC.B1,4.597514,50.664983,1447,290.878279
BE.TEC.BE.TEC.B1,4.597836,50.665055,1448,290.914990
BE.TEC.BE.TEC.B1,4.598042,50.665093,1449,290.938275
BE.TEC.BE.TEC.B1,4.598288,50.665129,1450,290.965826
BE.TEC.BE.TEC.B1,4.598523,50.665143,1451,290.992078
BE.TEC.BE.TEC.B1,4.598745,50.665146,1452,291.016705
BE.TEC.BE.TEC.B1,4.598909,50.665135,1453,291.034917
BE.TEC.BE.TEC.B1,4.599097,50.665120,1454,291.055924
BE.TEC.BE.TEC.B1,4.599298,50.665098,1455,291.078397
BE.TEC.BE.TEC.B1,4.599461,50.665070,1456,291.096823
BE.TEC.BE.TEC.B1,4.599587,50.665047,1457,291.110997
BE.TEC.BE.TEC.B1,4.599675,50.665031,1458,291.120926
BE.TEC.BE.TEC.B1,4.599810,50.665000,1459,291.136332
BE.TEC.BE.TEC.B1,4.599942,50.664961,1460,291.151598
BE.TEC.BE.TEC.B1,4.574469,50.673960,1461,294.152680
BE.TEC.BE.TEC.B1,4.574395,50.674008,1462,294.162435
BE.TEC.BE.TEC.B1,4.574368,50.674077,1463,294.170632
BE.TEC.BE.TEC.B1,4.574369,50.674167,1464,294.180623
BE.TEC.BE.TEC.B1,4.574410,50.674225,1465,294.188485
BE.TEC.BE.TEC.B1,4.574462,50.674268,1466,294.195961
BE.TEC.BE.TEC.B1,4.574532,50.674304,1467,294.204704
BE.TEC.BE.TEC.B1,4.574626,50.674331,1468,294.215645
BE.TEC.BE.TEC.B1,4.574755,50.674330,1469,294.229980
BE.TEC.BE.TEC.B1,4.574824,50.674447,1470,294.245014
BE.TEC.BE.TEC.B1,4.574881,50.674537,1471,294.256807
BE.TEC.BE.TEC.B1,4.574938,50.674627,1472,294.268609
BE.TEC.BE.TEC.B1,4.575024,50.674735,1473,294.283855
BE.TEC.BE.TEC.B1,4.575223,50.674974,1474,294.318391
BE.TEC.BE.TEC.B1,4.575564,50.675405,1475,294.379385
BE.TEC.BE.TEC.B1,4.575982,50.675974,1476,294.457628
BE.TEC.BE.TEC.B1,4.576248,50.676305,1477,294.504754
BE.TEC.BE.TEC.B1,4.576333,50.676435,1478,294.521938
BE.TEC.BE.TEC.B1,4.576440,50.676547,1479,294.539122
BE.TEC.BE.TEC.B1,4.576485,50.676596,1480,294.546530
BE.TEC.BE.TEC.B1,4.576529,50.676649,1481,294.554182
BE.TEC.BE.TEC.B1,4.576518,50.676676,1482,294.557380
BE.TEC.BE.TEC.B1,4.576511,50.676715,1483,294.561726
BE.TEC.BE.TEC.B1,4.576515,50.676741,1484,294.564731
BE.TEC.BE.TEC.B1,4.576527,50.676771,1485,294.568258
BE.TEC.BE.TEC.B1,4.576558,50.676800,1486,294.572913
BE.TEC.BE.TEC.B1,4.576610,50.676827,1487,294.579539
BE.TEC.BE.TEC.B1,4.576687,50.676845,1488,294.588314
BE.TEC.BE.TEC.B1,4.576775,50.676844,1489,294.598061
BE.TEC.BE.TEC.B1,4.576967,50.676984,1490,294.624457
BE.TEC.BE.TEC.B1,4.577021,50.677018,1491,294.631477
BE.TEC.BE.TEC.B1,4.577282,50.677183,1492,294.665797
BE.TEC.BE.TEC.B1,4.577323,50.677209,1493,294.671141
BE.TEC.BE.TEC.B1,4.577779,50.677463,1494,294.729159
BE.TEC.BE.TEC.B1,4.578271,50.677696,1495,294.789659
BE.TEC.BE.TEC.B1,4.578590,50.677847,1496,294.828807
BE.TEC.BE.TEC.B1,4.578756,50.677917,1497,294.848854
BE.TEC.BE.TEC.B1,4.578836,50.677950,1498,294.858417
BE.TEC.BE.TEC.B1,4.578836,50.677950,1499,294.858417
BE.TEC.BE.TEC.B1,4.579760,50.678337,1500,294.969682
BE.TEC.BE.TEC.B1,4.579836,50.678400,1501,294.980698
BE.TEC.BE.TEC.B1,4.579898,50.678498,1502,294.993453
BE.TEC.BE.TEC.B1,4.579937,50.678614,1503,295.007066
BE.TEC.BE.TEC.B1,4.579952,50.678726,1504,295.019563
BE.TEC.BE.TEC.B1,4.579938,50.678833,1505,295.031529
BE.TEC.BE.TEC.B1,4.579877,50.678950,1506,295.046115
BE.TEC.BE.TEC.B1,4.579793,50.679042,1507,295.059952
BE.TEC.BE.TEC.B1,4.579687,50.679139,1508,295.075983
BE.TEC.BE.TEC.B1,4.579572,50.679203,1509,295.090507
BE.TEC.BE.TEC.B1,4.579435,50.679247,1510,295.106545
BE.TEC.BE.TEC.B1,4.579190,50.679280,1511,295.133975
BE.TEC.BE.TEC.B1,4.579135,50.679282,1512,295.140091
BE.TEC.BE.TEC.B1,4.579021,50.679292,1513,295.152835
BE.TEC.BE.TEC.B1,4.578924,50.679288,1514,295.163588
BE.TEC.BE.TEC.B1,4.578833,50.679279,1515,295.173706
BE.TEC.BE.TEC.B1,4.578731,50.679261,1516,295.185258
BE.TEC.BE.TEC.B1,4.578626,50.679233,1517,295.197363
BE.TEC.BE.TEC.B1,4.578511,50.679195,1518,295.210747
BE.TEC.BE.TEC.B1,4.578474,50.679177,1519,295.215382
BE.TEC.BE.TEC.B1,4.578456,50.679168,1520,295.217588
BE.TEC.BE.TEC.B1,4.578397,50.679126,1521,295.225636
BE.TEC.BE.TEC.B1,4.578324,50.679064,1522,295.236251
BE.TEC.BE.TEC.B1,4.578281,50.679022,1523,295.242943
BE.TEC.BE.TEC.B1,4.578209,50.678944,1524,295.254694
BE.TEC.BE.TEC.B1,4.578186,50.678892,1525,295.260959
BE.TEC.BE.TEC.B1,4.578182,50.678884,1526,295.262026
BE.TEC.BE.TEC.B1,4.578162,50.678839,1527,295.267433
BE.TEC.BE.TEC.B1,4.578170,50.678801,1528,295.271770
BE.TEC.BE.TEC.B1,4.578202,50.678755,1529,295.277986
BE.TEC.BE.TEC.B1,4.578258,50.678691,1530,295.287435
BE.TEC.BE.TEC.B1,4.578651,50.678250,1531,295.352913
BE.TEC.BE.TEC.B1,4.578699,50.678186,1532,295.361787
BE.TEC.BE.TEC.B1,4.578747,50.678119,1533,295.370897
BE.TEC.BE.TEC.B1,4.578783,50.678004,1534,295.384267
BE.TEC.BE.TEC.B1,4.578836,50.677950,1535,295.392638
BE.TEC.BE.TEC.B1,4.874933,50.721285,1536,328.644659
BE.TEC.BE.TEC.B1,4.875994,50.720865,1537,328.771433
BE.TEC.BE.TEC.B1,4.876004,50.720923,1538,328.777908
BE.TEC.BE.TEC.B1,4.876129,50.721684,1539,328.863282
BE.TEC.BE.TEC.B1,4.876131,50.721696,1540,328.864703
BE.TEC.BE.TEC.B1,4.874933,50.721285,1541,329.005407
BE.TEC.BE.TEC.B1,4.875087,50.721310,1542,329.022652
BE.TEC.BE.TEC.B1,4.875194,50.721327,1543,329.034756
BE.TEC.BE.TEC.B1,4.875440,50.721387,1544,329.062896
BE.TEC.BE.TEC.B1,4.875668,50.721473,1545,329.090000
BE.TEC.BE.TEC.B1,4.875944,50.721598,1546,329.123590
BE.TEC.BE.TEC.B1,4.876131,50.721696,1547,329.147099
BE.TEC.BE.TEC.B1,4.876298,50.722530,1548,329.241186
BE.TEC.BE.TEC.B1,4.876237,50.722262,1549,329.271550
BE.TEC.BE.TEC.B1,4.876131,50.721696,1550,329.335286
BE.TEC.BE.TEC.B1,4.876298,50.722530,1551,329.429373
BE.TEC.BE.TEC.B1,4.876369,50.722496,1552,329.438195
BE.TEC.BE.TEC.B1,4.876435,50.722504,1553,329.445554
BE.TEC.BE.TEC.B1,4.876510,50.722543,1554,329.454942
BE.TEC.BE.TEC.B1,4.876539,50.722587,1555,329.460802
BE.TEC.BE.TEC.B1,4.876558,50.722655,1556,329.468668
BE.TEC.BE.TEC.B1,4.876588,50.722768,1557,329.481582
BE.TEC.BE.TEC.B1,4.876618,50.722920,1558,329.498679
BE.TEC.BE.TEC.B1,4.876642,50.723024,1559,329.510509
BE.TEC.BE.TEC.B1,4.876656,50.723050,1560,329.513867
BE.TEC.BE.TEC.B1,4.876685,50.723083,1561,329.518664
BE.TEC.BE.TEC.B1,4.876713,50.723104,1562,329.522557
BE.TEC.BE.TEC.B1,4.876732,50.723154,1563,329.528541
BE.TEC.BE.TEC.B1,4.876724,50.723202,1564,329.533904
BE.TEC.BE.TEC.B1,4.876673,50.723238,1565,329.540838
BE.TEC.BE.TEC.B1,4.876635,50.723256,1566,329.545436
BE.TEC.BE.TEC.B1,4.876579,50.723280,1567,329.552198
BE.TEC.BE.TEC.B1,4.876518,50.723280,1568,329.558964
BE.TEC.BE.TEC.B1,4.876467,50.723281,1569,329.564702
BE.TEC.BE.TEC.B1,4.876298,50.722530,1570,329.650035
